0,46
1,56
2,57
3,55
4,53
5,55
6,55
7,52
8,48
9,38
10,52
11,56
12,54
13,56
14,50
15,52
16,56
17,59
18,58
19,54
20,57
21,57
22,58
23,58
24,56
25,57
26,60
27,57
28,57
29,55
30,54
31,58
32,59
33,58
34,54
35,54
36,54
37,57
38,55
39,53
40,54
41,49
42,51
43,44
44,46
45,45
46,49
47,46
48,41
49,48
50,47
51,58
52,56
53,58
54,58
55,44
56,18
57,243
58,255
59,222
60,262
61,277
62,247
63,231
64,239
65,245
66,250
67,262
68,245
69,257
70,216
71,198
72,237
73,212
74,239
75,231
76,235
77,245
78,221
79,220
80,218
81,255
82,223
83,227
84,261
85,248
86,257
87,237
88,244
89,264
90,232
91,258
92,242
93,265
94,235
95,201
96,183
97,190
98,164
99,169
100,119
101,110
102,126
103,142
104,133
105,126
106,130
107,131
108,144
109,121
110,133
111,127
112,166
113,105
114,112
115,106
116,149
117,110
118,123
119,183
120,206
121,253
122,247
123,263
124,228
125,243
126,229
127,257
128,237
129,216
130,211
131,199
132,219
133,237
134,247
135,249
136,236
137,208
138,244
139,247
140,230
141,213
142,205
143,224
144,245
145,245
146,196
147,239
148,245
149,244
150,218
151,217
152,244
153,236
154,244
155,217
156,247
157,240
158,231
159,215
160,233
161,184
162,228
163,201
164,190
165,116
166,150
167,128
168,167
169,137
170,101
171,116
172,123
173,151
174,157
175,124
176,114
177,119
178,139
179,102
180,139
181,161
182,194
183,191
184,236
185,203
186,230
187,207
188,249
189,247
190,222
191,183
192,259
193,218
194,238
195,174
196,203
197,259
198,257
199,223
200,165
201,230
202,252
203,241
204,250
205,256
206,185
207,213
208,238
209,234
210,200
211,169
212,128
213,99
214,404
215,272
216,364
217,275
218,372
219,321
220,318
221,272
222,335
223,321
224,252
225,342
226,317
227,245
228,123
229,180
230,158
231,139
232,191
233,214
234,280
235,322
236,287
237,158
238,130
239,137
240,185
241,169
242,183
243,313
244,270
245,197
246,278
247,237
248,255
249,484
250,382
251,471
252,434
253,677
254,801
255,888
256,804
257,957
258,933
259,953
260,479
261,369
262,362
263,343
264,452
265,670
266,449
267,396
268,367
269,482
270,696
271,831
272,871
273,965
274,958
275,984
276,959
277,1059
278,1037
279,1047
280,1032
281,979
282,1036
283,1046
284,1017
285,607
286,417
287,940
288,1049
289,1177
290,1168
291,1181
292,1201
293,1133
294,1181
295,1150
296,1171
297,1132
298,728
299,1106
300,1153
301,1168
302,1154
303,1113
304,1126
305,1086
306,1154
307,1204
308,1133
309,1150
310,1183
311,1133
312,1196
313,637
314,1199
315,979
316,971
317,1192
318,1174
319,1142
320,1130
321,1141
322,1181
323,1167
324,1139
325,1191
326,1225
327,1224
328,650
329,1151
330,1127
331,1210
332,1239
333,1178
334,1085
335,1163
336,1204
337,1193
338,1182
339,1169
340,1174
341,1187
342,829
343,1046
344,1193
345,797
346,1266
347,1166
348,1109
349,1052
350,1180
351,1143
352,1142
353,1095
354,1098
355,1122
356,1130
357,1096
358,1163
359,919
360,1091
361,1155
362,1183
363,1208
364,1194
365,1113
366,1171
367,1175
368,1178
369,1098
370,1154
371,1190
372,1153
373,1250
374,1112
375,1241
376,795
377,1388
378,1271
379,1341
380,1275
381,1282
382,1307
383,1190
384,1236
385,1269
386,1164
387,1143
388,1300
389,824
390,1221
391,1249
392,1148
393,1112
394,967
395,523
396,230
397,62
398,229
399,474
400,490
401,506
402,501
403,497
404,508
405,500
406,499
407,468
408,488
409,462
410,458
411,475
412,469
413,468
414,478
415,476
416,479
417,470
418,474
419,470
420,493
421,462
422,462
423,460
424,473
425,467
426,453
427,465
428,450
429,463
430,455
431,401
432,199
433,1
