37
32
62
15
7
12
15
6
21
18
11
10
11
12
17
7
16
12
6
9
11
17
7
5
7
18
21
16
32
9
7
25
6
20
7
24
45
6
7
6
6
24
10
6
6
17
7
11
6
16
6
6
5
21
7
12
6
6
15
9
17
10
6
6
25
10
10
10
6
11
6
11
6
24
5
5
11
6
7
16
6
12
9
7
10
9
11
9
13
9
6
12
7
31
35
11
7
6
20
10
6
11
15
12
15
16
6
19
6
17
10
10
11
7
10
9
9
7
9
20
6
7
5
18
5
5
10
13
5
10
6
13
9
10
10
9
36
14
12
5
13
11
5
6
13
5
10
9
6
6
7
27
29
9
7
7
6
32
32
10
6
12
9
5
12
5
15
20
6
13
5
5
9
11
5
5
9
9
5
7
13
6
9
12
5
10
6
11
21
5
13
7
5
10
24
8
5
5
15
8
9
18
6
31
32
6
14
50
5
9
10
11
11
13
6
17
20
10
21
5
24
34
10
29
6
12
11
10
7
13
6
6
9
14
6
10
10
9
9
11
9
6
16
23
10
7
14
10
13
9
7
6
9
6
36
7
9
15
9
5
10
6
5
5
4
28
5
14
17
10
16
10
7
6
10
12
5
12
9
4
9
10
5
5
7
6
21
11
6
13
5
9
9
21
11
9
5
19
7
20
7
12
10
5
12
12
5
15
23
5
9
7
12
6
5
9
13
10
9
6
5
9
9
5
10
8
8
5
5
17
19
6
5
5
20
6
11
12
10
10
5
11
8
9
10
29
18
5
10
8
5
8
9
17
47
5
5
14
5
9
4
5
18
6
7
13
16
23
10
6
13
6
9
10
9
7
5
4
16
9
12
18
12
14
9
5
13
8
9
4
5
12
7
9
13
5
11
5
6
5
19
9
8
14
9
11
5
6
5
15
7
5
10
12
9
5
5
6
5
15
9
32
9
13
19
8
4
5
18
10
14
9
12
10
13
6
12
6
77
9
13
5
11
9
4
9
12
14
21
18
9
21
6
12
5
13
5
7
15
5
9
12
5
5
13
11
9
7
15
9
13
12
7
12
13
9
10
14
5
13
7
5
5
6
5
24
9
5
14
5
5
5
17
13
8
8
17
5
5
5
5
19
4
8
10
10
12
8
5
10
11
10
5
5
13
6
6
8
13
8
6
12
6
5
9
5
5
20
13
5
6
15
9
8
5
5
4
11
16
5
6
16
4
9
9
9
8
10
35
7
16
5
23
8
14
17
8
5
5
13
8
7
9
5
5
5
24
4
9
6
15
6
5
8
4
24
16
5
12
22
9
10
17
5
11
12
10
5
5
12
4
9
10
9
6
5
5
5
5
25
4
21
5
21
11
13
7
5
14
17
4
9
5
16
7
11
9
10
7
9
