0,660
1,1092
2,696
4,1195
5,1328
6,1264
7,1234
8,1286
9,1181
10,1305
11,1267
12,1190
13,1271
14,1223
15,1314
16,1279
17,1283
18,1280
19,1350
20,1107
21,189
22,144
23,1760
24,2241
25,2291
26,2097
27,2233
28,2123
29,2303
30,1814
31,1158
33,308
34,2161
35,2119
36,2304
37,2111
38,2225
39,2241
40,2335
41,2096
42,2361
43,2029
44,2175
45,2186
46,2180
47,2117
48,2135
49,2323
50,2111
51,2231
52,2077
53,2208
54,2053
55,2266
56,1915
57,2358
58,1855
59,2189
60,1962
61,1046
63,341
64,2157
65,2185
66,2393
67,1931
68,2183
69,2132
70,2172
71,2110
72,2117
73,2155
74,2142
75,2094
76,2227
77,2172
78,2235
79,2143
80,2258
81,2096
82,2294
83,2156
84,2173
85,2364
86,2101
87,2290
88,2050
89,2268
90,1881
91,1078
93,379
94,1956
95,2008
96,2142
97,1207
98,1060
99,965
100,942
101,1104
102,1368
103,1039
104,1414
105,1615
106,1653
107,1602
108,1694
109,1709
110,1627
111,1670
112,1613
113,1985
114,1765
115,1701
116,1786
117,1767
118,2077
119,1858
120,1858
121,1129
123,142
124,1628
125,1879
126,1888
127,1978
128,2001
129,1820
130,2049
131,1897
132,2083
133,2010
134,2154
135,2023
136,2108
137,1671
138,2284
139,2109
140,2315
141,2123
142,2213
143,2131
144,2284
145,2238
146,2143
147,2354
148,2016
149,2236
150,1939
151,1178
153,281
154,2033
155,1756
156,2111
157,1850
158,628
159,19
160,167
161,935
162,2216
163,2557
164,2275
165,2595
166,2235
167,2598
168,2536
169,2277
170,2692
171,2326
172,2569
173,2587
174,2277
175,2534
176,2310
177,2535
178,2494
179,2247
180,2201
181,1016
183,419
184,1894
185,2390
186,2526
187,2335
188,2171
189,2391
190,2576
191,2630
192,2266
193,2612
194,2281
195,2037
196,2426
197,2161
198,2439
199,2191
200,2443
201,2503
202,2194
203,2510
204,2526
205,2169
206,2555
207,2511
208,2570
209,2320
210,2155
211,1113
213,308
214,1793
215,2046
216,2712
217,2611
218,2526
219,2154
220,2417
221,2539
222,2217
223,2524
224,2556
225,2245
226,2594
227,2492
228,2490
229,2195
230,2478
231,2661
232,2524
233,2166
234,2543
235,2378
236,2422
237,2551
238,2553
239,2192
240,2135
241,1042
243,598
244,2055
245,2153
246,2633
247,2500
248,2614
249,2224
250,2544
251,2453
252,2621
253,2218
254,2412
255,2493
256,2254
257,2621
258,2395
259,2062
260,2657
261,2554
262,1930
263,2400
264,2428
265,2517
266,2659
267,2206
268,2427
269,2684
270,1986
271,1309
273,408
274,2069
275,2455
276,2268
277,2575
278,2413
279,2316
280,2229
281,2561
282,2700
283,2192
284,2562
285,2397
286,2405
287,1527
288,2357
289,2566
290,2548
291,2192
292,2531
293,2487
294,2455
295,2478
296,2170
297,2599
298,2548
299,2492
300,1851
301,1419
303,317
304,1986
305,2524
306,2206
307,2659
308,2598
309,2376
310,2333
311,2511
312,2493
313,2339
314,2531
315,1399
316,1140
317,1137
318,910
319,1195
320,1058
321,1380
322,1256
323,1369
324,1517
325,1578
326,1476
327,1613
328,1653
329,1584
330,1569
331,1330
332,91
333,69
334,1455
335,1610
336,1831
337,1736
338,2109
339,1967
340,1999
341,1829
342,1804
343,1201
344,1756
345,1685
346,1586
347,1618
348,1436
349,1648
350,1910
351,1973
352,1905
353,1948
354,1857
355,2188
356,2228
357,2176
358,2066
359,2419
360,2068
361,1227
362,18
363,329
364,1452
365,2039
366,1898
367,2378
368,2310
369,2365
370,2143
371,2467
372,2479
373,2341
374,2153
375,2376
376,2429
377,2170
378,2032
379,2282
380,2276
381,2166
382,2374
383,2049
384,2198
385,2372
386,2302
387,2031
388,2133
389,2379
390,2016
391,1239
393,294
394,1937
395,2305
396,2299
397,2360
398,2055
399,2422
400,2371
401,2385
402,1841
403,2542
404,2388
405,2429
406,1997
407,2445
408,2548
409,2383
410,2156
411,2426
412,2568
413,2426
414,2073
415,2440
416,2497
417,2310
418,2468
419,2276
420,1896
421,1331
423,228
424,1914
425,1996
426,2480
