0,645
1,1155
2,530
3,16
4,633
5,1253
6,138
7,210
8,1238
9,232
10,1029
11,599
12,1283
13,1341
14,1299
15,1326
16,1143
17,1271
18,1236
19,1316
20,1264
21,1145
22,1256
23,1264
24,1265
25,800
26,98
27,167
28,1166
29,2158
30,2165
31,1693
32,422
33,4
34,2006
35,1918
36,1717
37,404
39,500
40,1562
41,523
43,1432
44,2157
45,2284
46,2115
47,2309
48,2194
49,2348
50,2185
51,2280
52,2177
53,2406
54,2238
55,2306
56,2348
57,2178
58,2305
59,2284
60,2069
61,1751
62,477
63,297
64,2234
65,2120
66,1817
67,237
68,60
69,1782
70,1238
71,564
73,1377
74,2340
75,2310
76,2341
77,2131
78,2430
79,2143
80,2412
81,2276
82,2011
83,2313
84,2233
85,2331
86,1999
87,2053
88,2226
89,2248
90,2211
91,1642
92,238
93,55
94,1965
95,2261
96,1469
97,237
99,1599
100,1424
101,64
102,216
103,1658
104,1997
105,2158
106,2357
107,2150
108,2132
109,2551
110,2282
111,2176
112,2190
113,2314
114,2152
115,2371
116,2156
117,2364
118,2253
119,2400
120,2137
121,1527
122,379
123,367
124,2284
125,2201
126,1953
127,260
129,1461
130,1535
131,57
132,107
133,1989
134,2203
135,2330
136,2145
137,2419
138,2314
139,2533
140,2288
141,2328
142,2427
143,2288
144,2406
145,2295
146,2403
147,2277
148,2265
149,2256
150,2281
151,1666
152,506
153,180
154,1594
155,2313
156,1836
157,274
159,1517
160,1494
161,277
162,25
163,1536
164,2262
165,2338
166,2225
167,2343
168,2245
169,2328
170,2125
171,2306
172,1917
173,2038
174,1756
175,1701
176,671
177,22
178,593
179,2365
180,2406
181,1772
182,629
183,1178
184,1265
185,2278
186,2147
187,1590
188,254
189,1166
190,1654
191,378
193,1633
194,1813
195,2260
196,2487
197,2325
198,2532
199,2512
200,2386
201,2507
202,2249
203,2682
204,2455
205,2216
206,2481
207,2434
208,2323
209,2432
210,2317
211,2212
212,385
213,1207
214,1193
215,2213
216,2212
217,1290
218,27
219,893
220,1030
221,968
222,344
223,175
224,1267
225,1189
226,1260
227,1073
228,1150
229,1078
230,1444
231,1527
232,1465
233,1899
234,1965
235,1969
236,2050
237,1990
238,2161
239,2279
240,1859
241,2397
242,537
243,1006
244,1572
245,2258
246,1950
247,1540
248,301
249,961
250,1526
251,969
253,1632
254,2189
255,2563
256,2466
257,2420
258,2374
259,2559
260,2636
261,2220
262,2508
263,2552
264,2639
265,2355
266,2520
267,2473
268,2315
269,2492
270,2344
271,1880
272,301
273,1039
274,1750
275,2182
276,2275
277,1159
278,116
279,1179
280,1762
281,214
283,1922
284,2486
285,2098
286,2521
287,2416
288,2366
289,2162
290,2524
291,2454
292,2045
293,2739
294,2660
295,2655
296,2373
297,2548
298,2547
299,2256
300,2580
301,1828
302,571
303,831
304,1152
305,1946
306,2132
307,1106
308,15
309,1142
310,1749
311,248
313,1625
314,2600
315,2681
316,2568
317,2439
318,2601
319,2538
320,2240
321,1654
322,1803
323,1230
324,1234
325,1387
326,1647
327,1239
328,1364
329,1211
330,1184
331,1165
332,1078
333,572
334,725
335,1165
336,1270
337,1330
338,833
339,222
340,860
341,1358
342,362
343,66
344,1240
345,1859
346,1758
347,1583
348,1143
349,1430
350,1075
351,1444
352,1205
353,1421
354,1206
355,1331
356,1193
357,1328
358,1502
359,1447
360,1200
361,1213
362,1024
363,743
364,917
365,1443
366,1256
367,1407
368,878
369,340
370,257
371,966
372,1046
373,313
374,197
375,787
376,1304
377,1549
378,1383
379,1915
380,1797
381,1737
382,1842
383,1897
384,1834
385,1900
386,1382
387,1363
388,1212
389,1194
390,1120
391,857
392,774
393,688
394,782
395,679
396,1200
397,1319
398,315
399,796
400,1179
401,1233
402,845
403,20
404,1054
405,1711
406,1942
407,2048
408,1829
409,1905
410,2145
411,2095
412,2173
413,2047
414,1508
415,1428
416,1157
417,1369
418,1455
419,1278
420,1332
421,1277
422,1301
423,906
424,423
425,1018
426,1464
427,1464
428,658
429,563
430,922
431,1465
432,726
433,100
434,1051
435,1822
436,1990
437,1858
438,2012
439,1958
440,1664
441,1599
442,1296
443,1547
444,1133
445,1186
446,1223
447,1309
448,1404
449,1207
450,1079
451,1119
452,941
453,915
454,755
455,733
456,1374
457,1281
458,1003
459,274
460,873
461,1219
462,1044
463,46
464,671
465,1400
466,1706
467,1750
468,1778
469,1644
470,1897
471,2003
472,1853
473,1793
474,1683
475,1326
476,1248
477,1238
478,1163
479,1209
480,970
481,1007
482,1036
483,777
484,921
485,863
486,376
487,665
488,1242
489,948
490,1012
491,967
492,748
493,476
494,554
495,1283
496,1367
497,1680
498,1721
499,1638
500,1856
501,1686
502,2017
503,2002
504,1937
505,1859
506,2026
507,1391
508,1443
509,1091
510,1196
511,1016
512,729
513,856
514,589
515,784
516,1070
517,1185
518,953
519,509
520,380
521,987
522,1287
523,180
524,357
525,1452
526,1652
527,2114
528,2477
529,2454
530,2463
531,2164
532,2296
533,2256
534,2293
535,1971
536,2537
537,2477
538,2431
539,2097
540,2433
541,1988
542,291
543,1142
544,1075
545,1883
546,2031
547,1368
548,55
549,286
550,1974
551,1283
552,17
553,495
554,1841
555,2323
556,2322
557,2438
558,2352
559,2173
560,2493
561,2426
562,2532
563,2386
564,2182
565,2450
566,2426
567,2409
568,1673
569,1676
570,1332
571,1363
572,1021
573,562
574,212
575,603
576,1047
577,1075
578,758
579,319
580,941
581,983
582,1264
584,614
585,2123
586,2115
587,2175
588,1959
589,2296
590,2223
591,2274
592,2199
593,2011
594,2291
595,1789
596,1230
597,1133
598,1326
599,965
600,1342
601,1209
602,955
603,639
604,454
605,843
606,925
607,920
608,1123
609,1004
