1,660
2,1167
3,554
5,1103
6,510
7,1139
8,2107
9,1978
10,2042
11,2219
12,2134
13,2184
14,2125
15,2394
16,1454
17,1358
18,2334
19,2017
20,1039
21,2034
22,1398
23,2369
24,2120
25,2354
26,2284
27,2449
28,1925
29,2471
30,2159
31,1971
32,1063
34,425
35,1188
36,605
37,2034
38,2195
39,1705
40,2281
41,2321
42,2409
43,2232
44,2402
45,2173
46,2409
47,2257
48,2441
49,2226
50,2404
51,2047
52,2216
53,2084
54,2433
55,2293
56,2564
57,2219
58,2422
59,2172
60,2423
61,1976
62,1222
64,116
65,1929
66,2061
67,2064
68,2152
69,2391
70,2350
71,2041
72,2394
73,2203
74,2160
75,2025
76,2368
77,1807
78,2364
79,2456
80,2246
81,2478
82,2207
83,2146
84,1698
85,451
86,814
87,735
88,732
89,1649
90,1779
91,2580
92,950
94,600
95,2243
96,1844
97,2692
98,1671
99,2093
100,1908
101,1928
102,1396
103,1492
104,1407
105,1391
106,1408
107,1302
108,1349
109,1359
110,647
111,1721
112,1368
113,1475
114,1352
115,1219
116,1459
117,1505
118,1400
119,1410
120,1747
121,1204
122,1022
123,519
124,5
125,316
126,1046
127,1136
128,1361
129,1270
130,1106
131,1752
132,1471
133,1690
134,1512
135,1583
136,1658
137,1389
138,1143
139,1422
140,1468
141,1691
142,1343
143,1747
144,1609
145,1656
146,1724
147,1128
148,1928
149,1636
150,1732
151,1500
152,1374
153,202
154,68
155,1384
156,1424
157,1723
158,1391
159,1646
160,2013
161,1718
162,1771
163,1088
164,1996
165,1786
166,1947
167,1880
168,2048
169,1779
170,1997
171,1888
172,2084
173,2006
174,1957
175,1375
176,1544
177,1463
178,1603
179,1269
180,1330
181,1358
182,888
183,492
184,279
185,199
186,967
187,1303
188,1394
189,1087
190,1235
191,1381
192,1515
193,1408
194,1179
195,1035
196,1356
197,1514
198,1942
199,1582
200,1918
201,1850
202,1620
203,1886
204,1672
205,1963
206,1448
207,2203
208,1764
209,2012
210,1527
211,1201
212,1201
213,68
214,108
215,1366
216,1703
217,1857
218,1949
219,2073
220,1955
221,1840
222,1742
223,1936
224,2053
225,2086
226,1328
227,2124
228,1989
229,2143
230,1975
231,2032
232,1844
233,1904
234,1899
235,1861
236,1823
237,1924
238,1027
239,2164
240,1937
241,1939
242,1195
243,110
244,65
245,1704
246,1715
247,1690
248,2000
249,1724
250,2005
251,1704
252,1280
253,1614
254,798
255,1426
256,1345
257,1180
258,1061
259,1039
260,1082
261,1028
262,1524
263,1470
264,1193
265,1887
266,1644
267,1958
268,1965
269,1993
270,1962
271,1845
272,1188
273,170
274,231
275,520
276,2437
277,1959
278,2307
279,2009
280,2289
281,1967
282,1626
283,1131
284,1355
285,1264
286,1397
287,1656
288,1375
289,913
290,1905
291,2022
292,2105
293,1846
294,2003
295,1909
296,1891
297,1582
298,1296
299,1557
300,1318
301,1044
302,905
303,686
304,76
305,300
306,1082
307,982
308,1485
309,1026
310,1245
311,1342
312,1291
313,881
314,2120
315,1996
316,2421
317,2230
318,1951
319,1661
320,1655
321,1424
322,1694
323,1386
324,1523
