0,42
1,1118
2,1137
3,32
4,375
5,1510
6,1497
7,1623
8,1552
9,1686
10,1629
11,1893
12,1760
13,1881
14,1843
15,1931
16,1783
17,1954
18,1850
19,1912
20,1880
21,1986
22,1927
23,2004
24,1895
25,2064
26,1914
27,1740
28,2001
29,1989
30,1876
31,1593
32,521
34,686
35,1697
36,1890
37,1821
38,1743
39,2149
40,1868
41,2059
42,2106
43,2033
44,2092
45,2015
46,2259
47,2070
48,2214
49,2013
50,2149
51,2045
52,2136
53,2259
54,1134
55,1481
56,1526
57,1486
58,1465
59,998
60,208
61,131
62,874
63,1228
64,499
65,477
66,2364
67,2542
68,2209
69,1970
70,2730
71,2713
72,2193
73,1924
74,2793
75,2529
76,2515
77,2519
78,1988
79,2659
80,2610
81,2620
82,2115
83,2710
84,2533
85,2526
86,1851
87,3006
88,2543
89,2646
90,1891
91,2147
92,490
94,1149
95,2287
96,2546
97,2317
98,2185
99,2622
100,2590
101,2685
102,2072
103,2715
104,2692
105,2598
106,2154
107,2675
108,2721
109,2555
110,1825
111,1955
112,1272
113,1429
114,1255
115,1098
116,1113
117,1225
118,1217
119,1222
120,1440
121,1619
122,774
124,506
125,1783
126,2028
127,916
128,270
129,1526
130,2863
131,2563
132,2714
133,2144
134,2810
135,2642
136,2659
137,2165
138,2653
139,2729
140,2754
141,2733
142,2195
143,2667
144,2636
145,2637
146,2697
147,2046
148,2769
149,2672
150,2668
151,1518
152,1095
154,688
155,2339
156,2436
157,2593
158,2554
159,2083
160,2767
161,2613
162,2669
163,2553
164,1849
165,3038
166,2686
167,2691
168,2576
169,2200
170,2658
171,2723
172,2695
173,2663
174,2168
175,2494
176,2757
177,2613
178,2610
179,2152
180,2752
181,2017
182,569
184,1148
185,2238
186,2593
187,2149
188,2678
189,2408
190,2726
191,2099
192,2617
193,1954
194,1794
195,1832
196,1733
197,977
198,1436
199,1614
200,1057
201,1255
202,1066
203,1002
204,1077
205,1189
206,1145
207,1229
208,1042
209,1278
210,1426
211,1124
212,984
213,324
215,847
216,1456
217,1416
218,1269
219,1616
220,1608
221,1434
222,1739
223,1828
224,1734
225,1512
226,1601
227,1146
228,1367
229,1457
230,1196
231,1419
232,1517
233,1533
234,1607
235,1810
236,1797
237,1758
238,1772
239,1126
240,1153
241,947
242,750
243,605
245,572
246,1021
247,862
248,1239
249,1219
250,1429
251,1659
252,1555
253,1770
254,1805
255,2104
256,1966
257,2076
258,1895
259,2050
260,1205
261,1195
262,1445
263,1287
264,1291
265,1129
266,1664
267,1464
268,1526
269,1557
270,1265
271,1376
272,1054
273,16
274,238
275,1409
276,1687
277,1760
278,1825
279,1751
280,1840
281,1472
282,1957
283,1579
284,1688
285,1686
286,1731
287,1440
288,1714
289,1811
290,1609
291,1650
292,1790
293,1701
294,1594
295,1804
296,1390
297,1876
298,1779
299,1833
300,1831
301,1393
302,1021
303,52
304,132
305,1523
306,1258
307,1639
308,1813
309,1667
310,1859
311,1722
312,1985
313,1334
314,2032
315,1853
316,1997
317,1621
318,1497
319,1631
320,815
321,1074
322,1352
323,1266
324,1155
325,1248
326,1435
327,1431
328,1669
329,1733
330,1580
331,1425
332,1085
333,163
334,308
335,1551
336,1480
337,2123
338,1911
339,1719
340,2105
341,1754
342,1701
343,1862
344,1609
345,1185
346,1937
347,1726
348,1838
349,1744
350,1899
351,2014
352,1548
353,1730
354,1822
355,1741
356,1926
357,2062
358,1710
359,1498
360,1588
361,1532
362,1199
363,80
364,183
365,1565
366,1480
367,1711
368,1815
369,1729
370,1445
371,2033
372,1960
373,2010
374,1927
375,1982
376,1508
377,1609
378,1457
379,1183
380,1157
381,1232
382,773
383,1218
384,1288
385,1383
386,1432
387,1182
388,1369
389,1458
390,1440
391,1233
392,936
393,501
395,762
396,1134
397,1367
398,1226
399,1465
400,1245
401,1784
402,1822
403,1250
404,1188
405,1300
406,1314
407,1301
408,906
409,1563
410,1494
411,1587
412,1735
413,1511
414,1420
415,1726
416,1689
417,1435
418,2033
419,1821
420,1880
421,1551
422,1207
423,54
424,276
425,1726
426,1367
427,1849
428,1748
429,1819
430,1438
431,1550
432,1350
433,1452
434,1385
435,1414
436,1266
437,1535
438,1559
439,1732
440,1789
441,1720
442,1839
443,1757
444,1182
445,1819
446,1161
447,1413
448,1237
449,1423
450,1393
451,1534
452,1178
453,27
454,287
455,1836
456,1232
457,1712
458,1821
459,1807
460,1816
461,1885
462,2032
463,2020
464,1495
465,1963
466,1991
467,2052
468,1820
469,1827
470,1701
471,1766
472,1148
473,1390
474,1030
475,1024
476,1047
477,1264
478,1181
479,1449
480,1400
481,1206
482,921
483,512
485,890
486,1162
487,1303
488,1644
489,1602
490,1658
491,1625
492,1814
493,1679
494,1824
495,1136
496,1545
497,1278
498,1078
499,1507
500,1521
501,1652
502,1506
503,1365
504,1736
505,1504
506,1696
507,1480
508,1770
509,1629
510,1675
511,1545
512,1121
513,343
514,6
515,1149
516,1424
517,1867
518,1873
519,1868
520,1836
521,1870
522,1958
523,1979
524,1299
525,2116
526,1932
527,1983
528,2123
529,2034
530,2154
531,2105
532,1612
533,2261
534,2125
535,2145
536,1990
537,2125
538,2095
539,1603
540,2273
541,1696
542,1099
543,63
544,440
545,1194
546,1255
547,1543
548,1174
549,1503
550,1440
551,1481
552,1548
553,1603
554,1654
555,1524
556,1924
557,1769
558,1865
559,1710
560,1671
561,1677
562,1840
563,1746
564,1806
565,1940
566,1676
567,1979
568,1455
569,1285
570,1755
571,1280
572,1170
573,340
574,288
575,578
576,1272
577,1466
578,1688
579,1519
580,1720
581,1784
582,1296
583,1801
584,1615
585,1406
586,1540
587,1265
588,1067
589,923
590,1032
591,1078
592,961
593,1115
594,1000
595,1294
596,1625
597,1439
598,1964
599,1958
600,1826
601,1636
602,1079
603,54
604,443
605,1291
606,925
607,1275
608,1213
609,1529
610,1458
611,1615
612,1883
613,1588
614,1825
615,1861
616,1311
617,1993
618,1934
619,1835
620,1651
621,1639
622,1776
623,1865
624,1909
625,964
626,1577
627,1632
628,1624
629,1712
630,1915
631,1533
632,1250
633,27
634,273
635,1644
636,1498
637,1195
638,1815
639,1784
640,1760
641,1843
642,1686
643,1574
644,1662
645,1920
646,1188
647,2002
648,1951
649,1958
650,2083
651,2069
652,1959
653,1963
654,1593
655,2131
656,2228
657,1922
658,1944
659,1910
660,1984
661,1609
662,1112
663,267
664,104
665,798
666,958
667,1312
668,1184
669,1258
670,1304
671,1429
672,1491
673,1514
674,1593
675,1594
676,1661
677,1232
678,1289
679,1322
680,1210
681,1527
682,1488
683,1486
684,1333
685,1274
686,1197
687,839
688,336
689,116
690,1122
691,1544
692,1258
693,175
694,203
695,1565
696,2331
697,1369
698,2605
699,2472
700,2542
701,2145
702,2409
703,2228
704,1930
705,2317
706,950
707,2069
708,2105
709,2131
710,1817
711,2125
712,1478
713,1815
714,1702
715,1549
716,1326
717,1307
718,846
719,1483
720,1374
721,1387
722,840
723,492
724,60
725,478
726,984
727,1291
728,1383
729,1513
730,1533
731,1476
732,1592
733,1310
734,1347
735,1368
736,865
737,1672
738,1809
739,1551
740,1647
741,1375
742,1541
743,1589
744,1454
745,1378
746,1673
747,1379
748,1705
749,1438
750,1070
751,1587
752,1150
753,233
754,55
755,1288
756,1677
757,1561
758,1542
759,1486
760,1346
761,1139
762,1253
763,1028
764,1083
765,1261
766,1354
767,1069
768,727
769,1345
770,1121
771,1154
772,1162
773,1006
774,1279
775,1078
776,1297
777,1280
778,1344
779,1452
780,1507
781,1380
782,1146
783,430
784,34
785,557
786,1267
787,785
788,1736
789,1846
790,1433
